행정동코드,시도명,시군구명,읍면동명,2020인구수,2019인구수,면적,2019인구밀도,2020인구밀도
4157052500,경기도,김포시,장기본동,39470,37543,2.88,13035.763888888889,13704.861111111111
4157054000,경기도,김포시,사우동,23071,23819,3.325,7163.60902255639,6938.646616541353
4157055000,경기도,김포시,풍무동,62029,59447,4.4,13510.681818181816,14097.499999999998
4157056000,경기도,김포시,장기동,41391,41232,2.88,14316.666666666668,14371.875
4157057000,경기도,김포시,구래동,40043,66207,5.06,13084.387351778658,7913.636363636364
4157058000,경기도,김포시,운양동,49361,47639,7.13,6681.486676016831,6923.001402524545
4159025300,경기도,화성시,봉담읍,78829,74608,42.713,1746.7281623861588,1845.5505349659354
4159025600,경기도,화성시,우정읍,17427,17669,59.7,295.96314907872693,291.90954773869345
4159025900,경기도,화성시,향남읍,83970,82768,50.005,1655.1944805519447,1679.2320767923206
4159026200,경기도,화성시,남양읍,39574,37820,66.94,564.9835673737675,591.1861368389602
4159031000,경기도,화성시,매송면,7334,7620,27.454,277.5551832155606,267.13775770379544
4159032000,경기도,화성시,비봉면,5829,5909,38.544,153.30531340805314,151.22976338729765
4159033000,경기도,화성시,마도면,6947,6785,31.744,213.74117943548387,218.8445060483871
4159034000,경기도,화성시,송산면,10962,11007,53.975,203.9277443260769,203.09402501157942
4159035000,경기도,화성시,서신면,7070,7095,43.2,164.23611111111111,163.6574074074074
4159036000,경기도,화성시,팔탄면,9895,10017,50.94,196.64310954063606,194.24813506085593
4159037000,경기도,화성시,장안면,10277,10391,67.72,153.44063792085058,151.75723567631422
4159040000,경기도,화성시,양감면,4031,4114,31.077,132.38086044341475,129.71007497506193
4159041000,경기도,화성시,정남면,11298,11589,40.671,284.94504683927124,277.7900715497529
4159051500,경기도,화성시,새솔동,19415,11492,3.4,3380.0,5710.294117647059
4159052000,경기도,화성시,진안동,43977,42545,6.219,6841.132014793375,7071.394114809455
4159055000,경기도,화성시,반월동,32438,31762,3.967,8006.554071086463,8176.959919334509
4159056000,경기도,화성시,기배동,13860,14109,4.225,3339.408284023669,3280.4733727810653
4159057000,경기도,화성시,화산동,23419,24131,11.598,2080.617347818589,2019.2274530091395
4161025000,경기도,광주시,오포읍,109965,105716,46.93,2252.6315789473683,2343.1706797357765
4161025300,경기도,광주시,초월읍,43746,43266,55.9,773.9892665474061,782.5760286225403
4161025900,경기도,광주시,곤지암읍,22833,23057,76.18,302.66474140194276,299.7243370963507
4161033000,경기도,광주시,도척면,9135,9198,52.15,176.3758389261745,175.16778523489933
4161034000,경기도,광주시,퇴촌면,14506,14249,60.75,234.5514403292181,238.78189300411523
4161035000,경기도,광주시,남종면,1497,1533,48.57,31.56269302038295,30.821494749845584
4161037000,경기도,광주시,남한산성면,2678,2792,33.73,82.77497776460125,79.39519715386896
4161051000,경기도,광주시,경안동,43434,43926,6.4,6863.4375,6786.5625
4161052000,경기도,광주시,송정동,60817,60433,21.88,2762.020109689214,2779.570383912249
4161053000,경기도,광주시,광남동,66950,61922,28.5,2172.7017543859647,2349.122807017544
4163025000,경기도,양주시,백석읍,26622,27146,41.42,655.3838725253501,642.7329792370836
4163031000,경기도,양주시,은현면,6160,6369,34.54,184.39490445859872,178.343949044586
4163032000,경기도,양주시,남면,7159,7302,36.54,199.83579638752053,195.92227695675973
4163033000,경기도,양주시,광적면,12202,12443,48.49,256.60961022891314,251.63951330171167
4163034000,경기도,양주시,장흥면,10355,10348,63.0,164.25396825396825,164.36507936507937
4165025000,경기도,포천시,소흘읍,44368,45150,46.32,974.740932642487,957.8583765112262
4165031000,경기도,포천시,군내면,8670,8823,36.15,244.06639004149378,239.83402489626556
4165032000,경기도,포천시,내촌면,4669,4815,52.74,91.29692832764505,88.52863102009859
4165033000,경기도,포천시,가산면,7786,7825,35.89,218.02730565617162,216.94065199219838
4165034000,경기도,포천시,신북면,12688,12754,95.93,132.95111018450953,132.2631085166267
4165035000,경기도,포천시,창수면,2192,2232,71.48,31.225517627308335,30.665920537213204
4165036000,경기도,포천시,영중면,4892,5055,61.35,82.3960880195599,79.73920130399348
4165037000,경기도,포천시,일동면,9471,9584,83.36,114.97120921305182,113.61564299424184
4165038000,경기도,포천시,이동면,6140,5970,112.95,52.85524568393094,54.36033643204958
4165039000,경기도,포천시,영북면,8577,8673,81.67,106.19566548304151,105.02020325700991
4165040000,경기도,포천시,관인면,2809,2869,69.71,41.156218619997134,40.2955099698752
4165041000,경기도,포천시,화현면,2735,2825,43.55,64.86796785304249,62.801377726750864
4165051000,경기도,포천시,포천동,18705,18619,11.35,1640.4405286343613,1648.0176211453745
4165052000,경기도,포천시,선단동,14442,14409,23.92,602.3829431438127,603.7625418060201
4167025000,경기도,여주시,가남읍,15547,15684,75.32,208.2315454062666,206.4126394052045
4167031000,경기도,여주시,점동면,4623,4690,71.68,65.4296875,64.49497767857142
4167032000,경기도,여주시,흥천면,5022,5060,44.19,114.50554424077846,113.64562118126274
4167033000,경기도,여주시,금사면,2969,3009,41.7,72.15827338129496,71.19904076738608
4167034000,경기도,여주시,능서면,6415,6545,53.13,123.18840579710144,120.74157726331639
4167035000,경기도,여주시,대신면,7118,7254,75.87,95.6109134045077,93.81837353367602
4167036000,경기도,여주시,북내면,4928,4912,65.6,74.87804878048782,75.1219512195122
4167037000,경기도,여주시,강천면,4169,4099,74.13,55.29475246189128,56.23903952515851
4167038000,경기도,여주시,산북면,2563,2545,32.85,77.47336377473363,78.02130898021309
4167051000,경기도,여주시,여흥동,22019,22273,38.72,575.2324380165289,568.672520661157
4167052000,경기도,여주시,중앙동,18559,18943,17.77,1066.0101294316264,1044.4006752954417
4167053000,경기도,여주시,오학동,17266,16129,73.19,220.3716354693264,235.9065446099194
4180025000,경기도,연천군,연천읍,7939,8145,112.386,72.47343975228232,70.64047123307174
4180025300,경기도,연천군,전곡읍,19240,19294,55.2,349.5289855072464,348.5507246376811
4180031000,경기도,연천군,군남면,3273,3361,45.63,73.65768134998903,71.72912557527941
4180032000,경기도,연천군,청산면,3966,4030,43.72,92.17749313815187,90.71363220494054
4180033000,경기도,연천군,백학면,2662,2763,61.27,45.0954790272564,43.447037701974864
4180034000,경기도,연천군,미산면,1768,1745,40.9,42.665036674816626,43.22738386308069
4180035000,경기도,연천군,왕징면,1019,1049,85.9,12.211874272409778,11.862630966239813
4180036000,경기도,연천군,신서면,2825,2861,131.81,21.705485168044913,21.432364767468325
4180037000,경기도,연천군,중면,198,201,95.03,2.115121540566137,2.083552562348732
4180038000,경기도,연천군,장남면,728,738,56.17,13.13868613138686,12.960655153996795
4182025000,경기도,가평군,가평읍,19603,19727,145.0,136.04827586206898,135.19310344827585
4182031000,경기도,가평군,설악면,9479,9388,141.53,66.33222638309898,66.97519960432417
4182032500,경기도,가평군,청평면,14111,14327,112.3,127.5779162956367,125.65449688334817
4182033000,경기도,가평군,상면,5502,5595,100.72,55.55003971405878,54.62668784749801
4182034500,경기도,가평군,조종면,9743,9717,113.08,85.9303148213654,86.16024053767245
4182035000,경기도,가평군,북면,3959,3986,230.96,17.25839972289574,17.14149636300658
4183025000,경기도,양평군,양평읍,30585,30505,42.29,721.3289193662805,723.2206195318042
4183031000,경기도,양평군,강상면,10133,10019,37.91,264.28383012397785,267.2909522553416
4183032000,경기도,양평군,강하면,4631,4631,41.4,111.85990338164251,111.85990338164251
4183033000,경기도,양평군,양서면,13212,12723,59.95,212.22685571309424,220.3836530442035
4183034000,경기도,양평군,옥천면,7759,7651,65.85,116.18830675778285,117.82839787395596
4183035000,경기도,양평군,서종면,9537,9264,92.84,99.78457561395949,102.72511848341232
4183036000,경기도,양평군,단월면,3878,3860,107.94,35.760607745043544,35.927367055771725
4183037000,경기도,양평군,청운면,3731,3720,97.56,38.13038130381304,38.24313243132431
4183038000,경기도,양평군,양동면,4576,4548,120.4,37.77408637873754,38.006644518272424
4183040000,경기도,양평군,용문면,17334,17347,102.24,169.66940532081378,169.54225352112678
4183041000,경기도,양평군,개군면,5117,5014,102.24,49.0414710485133,50.04890453834116
4211025000,강원도,춘천시,신북읍,7813,7898,57.23,138.00454307181548,136.51930805521582
4211031000,강원도,춘천시,동면,19682,19968,134.2,148.79284649776454,146.66169895678092
4211032000,강원도,춘천시,동산면,1500,1514,80.78,18.742262936370388,18.568952711067094
4211033000,강원도,춘천시,신동면,2588,2576,48.2,53.44398340248962,53.69294605809128
4211034000,강원도,춘천시,남면,1096,1103,73.2,15.06830601092896,14.972677595628415
4211035000,강원도,춘천시,서면,3890,3987,141.64,28.14882801468512,27.463993222253603
4211036000,강원도,춘천시,사북면,2573,2601,152.5,17.055737704918034,16.872131147540983
4211038000,강원도,춘천시,북산면,957,996,215.07,4.631050355698145,4.449714046589483
4211039000,강원도,춘천시,동내면,17292,17925,36.62,489.4866193336975,472.20098306936103
4211040000,강원도,춘천시,남산면,3550,3621,124.18,29.15928490900306,28.5875342245128
4211052000,강원도,춘천시,교동,3603,3795,0.49,7744.897959183673,7353.061224489796
4211053000,강원도,춘천시,조운동,2978,3150,0.32,9843.75,9306.25
4211054500,강원도,춘천시,약사명동,2354,2627,0.52,5051.923076923077,4526.923076923077
4211058000,강원도,춘천시,소양동,10025,10430,1.26,8277.777777777777,7956.349206349207
4211065000,강원도,춘천시,석사동,35894,37620,4.08,9220.588235294117,8797.549019607843
4211066000,강원도,춘천시,퇴계동,49512,44039,4.13,10663.19612590799,11988.377723970945
4211067500,강원도,춘천시,강남동,16868,17782,14.67,1212.1336059986368,1149.8295841854124
4211070500,강원도,춘천시,신사우동,20485,20902,11.62,1798.7951807228917,1762.908777969019
4213025000,강원도,원주시,문막읍,18053,18761,104.3,179.8753595397891,173.08724832214764
4213031000,강원도,원주시,소초면,8743,9221,103.08,89.45479239425688,84.81761738455569
4213032000,강원도,원주시,호저면,3792,3916,76.8,50.989583333333336,49.375
4213033000,강원도,원주시,지정면,24608,13810,89.5,154.30167597765364,274.94972067039106
4213035000,강원도,원주시,부론면,2281,2326,84.06,27.67071139662146,27.135379490839874
4213036000,강원도,원주시,귀래면,2194,2181,71.44,30.529115341545353,30.711086226203808
4213037000,강원도,원주시,흥업면,8809,9148,59.59,153.51569055210604,147.82681657996307
4213038000,강원도,원주시,판부면,7332,7465,68.1,109.61820851688694,107.66519823788548
4213039000,강원도,원주시,신림면,3644,3724,127.46,29.21700925780637,28.5893613682724
4213051500,강원도,원주시,중앙동,2851,2971,1.9,1563.6842105263158,1500.5263157894738
4213052000,강원도,원주시,원인동,5305,5746,0.48,11970.833333333334,11052.083333333334
4213055000,강원도,원주시,단구동,43028,44703,3.91,11432.992327365728,11004.60358056266
4213056000,강원도,원주시,일산동,8818,8180,0.8,10225.0,11022.5
4213057500,강원도,원주시,학성동,5051,5258,0.73,7202.739726027397,6919.178082191781
4213059000,강원도,원주시,단계동,27617,27168,4.16,6530.7692307692305,6638.701923076923
4213060000,강원도,원주시,우산동,13789,14266,7.4,1927.8378378378377,1863.3783783783783
4213065000,강원도,원주시,행구동,7516,7814,13.44,581.3988095238095,559.2261904761905
4213066000,강원도,원주시,무실동,33245,34368,8.59,4000.9313154831198,3870.197904540163
4213067500,강원도,원주시,반곡관설동,43513,41792,21.0,1990.095238095238,2072.0476190476193
4215025000,강원도,강릉시,주문진읍,16330,16695,60.55,275.7225433526012,269.69446738232864
4215031000,강원도,강릉시,성산면,3412,3368,80.28,41.9531639262581,42.50124564025909
4215032000,강원도,강릉시,왕산면,1614,1635,245.28,6.665851272015655,6.580234833659492
4215033000,강원도,강릉시,구정면,4090,4100,42.72,95.97378277153558,95.73970037453184
4215034000,강원도,강릉시,강동면,4393,4555,112.48,40.496088193456615,39.05583214793741
4215035000,강원도,강릉시,옥계면,3626,3755,148.83,25.23012833434119,24.363367600618155
4215036000,강원도,강릉시,사천면,4508,4584,70.84,64.70920383963862,63.63636363636363
4215037000,강원도,강릉시,연곡면,6622,6704,202.5,33.10617283950617,32.70123456790123
4215052000,강원도,강릉시,중앙동,5110,5253,0.99,5306.060606060606,5161.616161616162
4215058000,강원도,강릉시,초당동,4889,5015,0.58,8646.551724137931,8429.310344827587
4215059000,강원도,강릉시,송정동,8912,7427,3.45,2152.7536231884055,2583.1884057971015
4215060000,강원도,강릉시,내곡동,16817,16564,4.96,3339.516129032258,3390.5241935483873
4215061500,강원도,강릉시,강남동,18376,18660,16.09,1159.7265382224984,1142.0758234928528
4215066500,강원도,강릉시,경포동,8677,8261,23.02,358.86185925282365,376.9331016507385
4217052000,강원도,동해시,송정동,4222,4365,5.27,828.2732447817838,801.1385199240988
4217053000,강원도,동해시,북삼동,19728,20184,16.6,1215.9036144578313,1188.433734939759
4217054000,강원도,동해시,부곡동,5319,5584,5.08,1099.2125984251968,1047.0472440944882
4217057000,강원도,동해시,발한동,3692,3894,1.15,3386.0869565217395,3210.434782608696
4217059000,강원도,동해시,묵호동,3208,3395,3.35,1013.4328358208955,957.6119402985074
4217060000,강원도,동해시,북평동,11828,10794,19.31,558.9849818746764,612.5323666494045
4217063000,강원도,동해시,망상동,3741,3924,25.79,152.1519968980225,145.05622334238078
4217065000,강원도,동해시,삼화동,3019,3144,90.36,34.7941567065073,33.410801239486496
4219051500,강원도,태백시,황지동,6534,6677,8.75,763.0857142857143,746.7428571428571
4219052500,강원도,태백시,황연동,4540,4697,38.74,121.24419204956116,117.19153329891584
4219053500,강원도,태백시,삼수동,6104,6224,113.96,54.61565461565462,53.562653562653566
4219054000,강원도,태백시,상장동,13752,14218,9.74,1459.7535934291582,1411.9096509240246
4219058500,강원도,태백시,문곡소도동,3969,4043,71.83,56.28567450925797,55.25546429068634
4219060500,강원도,태백시,구문소동,2657,2828,27.54,102.68700072621641,96.47785039941903
4219061500,강원도,태백시,철암동,2161,2297,21.12,108.75946969696969,102.32007575757575
